55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-10-07T11:43:10.366Z	57a7e1f440f3a6eec05e6016	pravda74	57f78a4e70fcb5db0c388b7e	I arrived too late!, lol
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-05T17:03:35.471Z	5480db5bdb8155e6700dba90	0x0936	57a4c6e7978997001e9959d5	I do enjoy, very much, listening to industry vets give talks. While I don't use RoR, I think DHH is the most interesting speaker (clearly just my opinion). Every Monday morning, I look forward to a new video on YouTube by mpj - [FunFunFunction](https://www.youtube.com/channel/UCO1cgjhGzsSYb1rsB4bFe4Q). Most of the [hack summit 2016](https://www.youtube.com/results?search_query=hack+summit+2016) talks were excellent. David Malan teaching [CS50](https://www.youtube.com/watch?v=zFenJJtAEzE&list=PLhQjrBD2T383Xfn0zECHrOTpfOSlptPAB) at Harvard was the best introduction course to CS I've had and a big reason why I've kept the dream alive of being a software engineer / web developer. Edit: I took the edX course - did not attend in person :)
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-05T16:40:37.323Z	5593494515522ed4b3e32233	jemagee	57a4c1852f03cf8749c9fb0a	Ah - statistics stuff - one of numerous things i need to teach myself - thanks  @0x0936 
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-05T16:40:01.344Z	5480db5bdb8155e6700dba90	0x0936	57a4c161fb162b752ca11fae	@jemagee data viz is short for [Data Visualization](https://www.freecodecamp.com/map#collapseData-Visualization-Certification) using a library like [D3js](https://d3js.org/)
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-05T16:30:49.398Z	5593494515522ed4b3e32233	jemagee	57a4bf39857442dc0f563af3	What's data viz by the way?
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-05T16:30:39.601Z	5593494515522ed4b3e32233	jemagee	57a4bf2f6bf4dff61d366031	"@0x0936 I've been a thits for a long time like I said - and in the beginning of any new language it can be slow moving (for instance python drove me mad where indents matter, it's why i gave up on it, which is bad cause on of my projects requires intense statistical analysis and manipulation of data) but over time, slowly, i get faster.  I work in Ruby on Rails, and I work with TDD, it took me a long time where even building out the basic CRUD functions didn't require a lot of looking things up, reviewing things, now though it probably still takes me longer than others, I can do it a lot more instinctively - repetitiion really takes time.  

As for the silo issue - trust me i get it - i tried local meetups - but they don't work for me - most of the members already have jobs in tech or are hobbyists just for fun - i have  a hard time finding those hard core fully employed looking to make a change types - this is the career path i want to be on - i know that - i just have to figure out how to get there.  I started FCC as a lark to get unstuck on other things but the gitter rooms might provide some salvaation - any, even simple, projects people want to work on via github would be cool - i've always thought a good beginner JS/Jquery project would be an RPG character generator."
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-05T16:23:53.219Z	5480db5bdb8155e6700dba90	0x0936	57a4bd9948422f8b4971f4cc	"@jemagee 

- What are you working on?
  - Back End Cert - stuck at [URL Shortener](https://www.freecodecamp.com/challenges/url-shortener-microservice)
  - Working my way through [The Book](https://doc.rust-lang.org/stable/book/) - Rust Programming Language

- What are your goals?
  - To learn if this is a possible career path or just a hobby
  - At some point would like to become very familiar with TDD, React/Redux, functional JS, recursion, clear understanding of and knowing when to use paradigms

- What are you doing in FCC now / how do you feel about it?
  - (see: What are you working on?)
  - still mostly coding in a silo - it's fine when I'm not stuck
  - it's taking me quite a bit longer than it should - like running through mud
  - considering skipping back to Data Viz for a while"
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-05T16:00:16.181Z	5593494515522ed4b3e32233	jemagee	57a4b810978997001e9931a0	So - i'm talkative and it helps me sometimes to talk about this stuff and i have no one 'in my life' i can talk to about this stuff so I thought i'd try and start a discussion here about what people are working on - what sort of goals they have - what they're doing in FCC right now - how they feel they're doing - for instance the 'Basic Algorithm Scripting' should take about 50 hours - which seems like a lot of time to me
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T23:41:14.956Z	5593494515522ed4b3e32233	jemagee	57a2811a1c2bf6621bb9ff1a	And if you're looking for a job (like i am) as a developer - if you don't use TDD you're kind of in trouble - i talked to one guy once who said the first thing they look at in your repos are tests (which was a pain in the arse revolving one of my applications that does a lot of web scraping that i never tested - and had to rewrite a few times since the target site kept changing where they kept things - my blog is pretty long winded)
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T23:40:06.318Z	578e0d6ec2f0db084a23a935	ebolar	57a280d6c915a0e426ba77a5	"Markdown for github - will keep that in mind :).  Hoping to convince the Confluence admins at work to turn on HTML editing.
Personally, the time it takes to setup TDD is paid back in a whole host of other ways.  eg It forces you to focus on the outcome and not wast time on side issues (once the test passes it is done!).  You cannot do automated testing and continuous delivery without TDD (actually it becomes very difficult without TDD)."
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T23:26:39.260Z	5593494515522ed4b3e32233	jemagee	57a27daf47659bfb108c98bf	Well if you're going to work on github your documentation should be in markdown :)  TDD to me just makes sense - yes it takes longer - but it makes sure your basics work and in the future when you get complicated you can test that you haven't broken your basics - it also makes you think out the process of how you want your application to work - it doesn't really apply much (so far) in FCC but my book shelf has a bunch of books i'm going through too :) FCC was turned to because I was sort of 'stuck' on my other projects - and in the past stuck means stopped so i turned to something else since i needed to brush up on JS before getting into my JQIA book 
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T23:24:54.397Z	578e0d6ec2f0db084a23a935	ebolar	57a27d46e2ff9ec76e548109	:) I am a fan of TDD though I have not had an excuse to program anything serious for a while.  I was thinking that writing documentation using HTML might force me to get my head around the detail.  
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T22:48:44.913Z	5593494515522ed4b3e32233	jemagee	57a274cc0bd017c16e39bd15	@ebolar well - if you're using TDD and Agile everything starts out small - piece by piece - I think - but yes an ERP is insane (and if you don't understand GAP it's also impossible) which is why I'm focused on MRP only (though it's still primitive - i had to trash it and start over at one point).  Finding an open source project that suits me is rather difficult - and most of the web sites that purport to help you find open source projects to work on are pretty badly maintained - 
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T22:34:24.934Z	578e0d6ec2f0db084a23a935	ebolar	57a271701c2bf6621bb9dd1f	@jemagee  An ERP system would be a pretty serious exercise.  Have you thought of looking for an open source project that suits you?
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T20:39:57.550Z	5593494515522ed4b3e32233	jemagee	57a2569de2ff9ec76e541c40	Anyone out there working beyond the FCC stuff and looking for someone to work with - either paired or just collaborating on a github proejct?  Someone mentioned an ERP earlier up there - those aren't exactly easy to build - but starting with a basic ordering system (without inventory tracking just yet) might be a good place to start?
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T17:26:54.470Z	573eb221c43b8c601973f1e6	danrmiller	57a2295e00663f5b1b48107a	yeah you're old at heart :P
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T17:08:08.399Z	57184208659847a7aff3c882	DamianMitchell	57a224f8c915a0e426b9821d	I'm not 40 yet a year and half short of expectation....am I included
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T17:07:30.180Z	57184208659847a7aff3c882	DamianMitchell	57a224d2c915a0e426b981d6	I just join the group....glad to meet everyone...
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T16:33:32.091Z	573eb221c43b8c601973f1e6	danrmiller	57a21cdc0bd017c16e38d142	@jemagee Good luck
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-03T15:31:40.912Z	5593494515522ed4b3e32233	jemagee	57a20e5c0bd017c16e38a455	Just another 40 year old joining the club - been trying to get moving on this for a while [see here](http:///www.mageeworld.com/articles/1.  Primarily have been focused on back-end development with ruby on rails, i have a [variety of projects](http://www.github.com/jemagee) in process that anyone is welcome to pick up.  Started the FCC a couple days ago because if you do look at my projects you'll notice a severe lack of front end development.  It's the bane of my programming existence - laying stuff out - i'm the type who doesn't really worry about look and feel and cares more about function.  I've run through the first few course (i'm about 2/3 of the way through JS) because I have learned a lot of it before (and often sadly), in hopes of moving my brain forward on layout / user interaction stuff as opposed to base functionality I've been doing.  The thing I find hardest is finding 'others' to work with.  Working full time (45-50 hours a week) in something that has nothing to do with tech and THEN taking time after work, during lunch, and on weekends makes this a long process  - i'd love to be able to move into something soon but not sure how to go about it
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-01T13:22:22.652Z	54d5f3f3db8155e6700f8d7b	pjim	579f4d0ee56d2538041f7c9c	Interesting to hear about some of your experiences learning and looking for work
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-08-01T13:21:53.353Z	54d5f3f3db8155e6700f8d7b	pjim	579f4cf107d2d2396e323007	Good to see some other older people doing the course 
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-07-30T03:41:43.289Z	579664e740f3a6eec05c69f5	aMuseMee	579c21f79639024416a7ef07	@AlexanderNelson  and @shamicker  Thanks!
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-07-29T11:49:41.264Z	5792ec0f40f3a6eec05c1986	AlexanderNelson	579b42d53eb00fbd1522591c	Oh yeah good for you too, oops , congrats!
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-07-29T11:27:21.287Z	575ccf27c2f0db084a1d66fe	shamicker	579b3d991d6bf8244e2bde7b	Welcome @aMuseMee, and good luck on your new adventure!
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-07-29T11:25:09.740Z	5792ec0f40f3a6eec05c1986	AlexanderNelson	579b3d1595550f1a4ef5ed9c	Good for your son. Using the supercharged kid mind to learn the most in demand skills he will have a great career ahead of him
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-07-29T11:25:01.024Z	575ccf27c2f0db084a1d66fe	shamicker	579b3d0d98ae54636211c6fb	
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-07-29T01:38:27.443Z	579664e740f3a6eec05c69f5	aMuseMee	579ab3931d6bf8244e2adb6b	Hi all I'm 49 and stumbled upon FCC while looking for online instruction for my son who is 17. I decided to try some of the lessons and now I'm hooked. I'm looking for a career change anyway and I think I may have found it! Hopefully I'll learn to code as quickly as the boy.
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-07-25T16:42:45.811Z	574359efc43b8c60197483a2	restartedwill	579641857c9324e20efd1166	@robertiansweetman Thanks for the post. Well said!
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-07-18T17:31:16.623Z	55f5b57c0fc9f982beb08e79	rickstewart	578d12649f35137e67cb3ef0	@robertiansweetman that's an inspiring perspective on the lay of the land for us old geezers...
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-07-17T22:02:55.236Z	5738b9e5c43b8c6019730e34	heidikana	578c008f3c5129720e4b72bb	@robertiansweetman Well said! Thanks for the encouraging words.
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-07-17T19:03:36.464Z	56603d6b16b6c7089cbd35b2	robertiansweetman	578bd688914c51592b352d1c	"Thought I'd put this out here as a 44 year old learning to code

I'm in the privileged position of working with a dozen programmers, some of them are proper 'rocket surgeons' and even then, since many of them are younger than me I have still landed the role of 'Software Release Manager' even though I can't write code. Why is that? Well, it appears we older individuals end up bringing some qualities to the table that even the most prolific software craftsman sometimes lacks.

1) User empathy. While it's great that the application works in way x, y, z it's often forgotten that the User is NOT the developer. The developer is happy, the user is like WTF?
2) COMMUNICATION... The ridiculous importance of this skill cannot be measured. Asking the right question, in the right way to understand exactly what the implications are for a specific implementation detail? Gold, seriously. I could write a book about the importance of this to the point where I've got MANY examples of developers spending weeks on creating exactly the wrong thing because they simply assumed and utterly failed to ask any questions or get feedback. It's awful hard to throw out weeks of work for want of a 10 minute conversation
3) Humility. The fact that you don't know it all (no-one knows it all) means you're not going to be blind to the realisation and I believe for this reason you'll actually write better code, that you understand properly, which has tests.
4) Having survived to this rip old age (yeah, yeah) we do, in most cases, know how to weigh up a decision and then communicate as to why it's going to be done this way. In other words, leadership. In many cases it's as important that a decision gets made as to what the decision is. Decisions can be changed later when more data appears but in the meantime perfection is a myth and prediction is a waste of time. 
5) If you understand the toolchain (Git, Jenkins, test suites, deployment) and can spend time automating it you'll be doing extremely valuable work which developers appreciate but in many cases find boring. It's not! Just make tools or automate basic stuff using Powershell and people will love you, even when your code isn't spectacular. (you might be able to tell this is what I'm doing)
6) Write documentation for what you're doing - save someone else the job, again, someone out there will LOVE you for this

In short, since you're older you have great communication skills, excellent bullshit detection features and automagically have the capacity to provide some leadership. Learning to code and adding more value on top of all this? Priceless.

Also, as a final note. It matters not one whit whether this takes you 6 months, 1 year or two (more?) 'cause eventually you will get there and become legendary.   "
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-25T06:48:06.867Z	576da4fac2f0db084a1fc7e7	SpencerWhetstone	576e2926632b75030f5d20a5	@citawds Very well! Just discovered Free Code Camp and learning my way around the culture.
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-25T00:23:11.591Z	57451ca8c43b8c601974c46c	citawds	576dceeffa3b0de471edc554	Hi Spencer, how are you?
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-24T22:37:45.696Z	576da4fac2f0db084a1fc7e7	SpencerWhetstone	576db6390d6f4b6641042a35	Hello, Everyone!
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-24T16:32:23.745Z	5760c1f5c2f0db084a1dec60	harsiandy	576d609774f25dd571b6faca	"Hi, I post this message below in forum. I also post it here.

I am a newbie here, with qualification to join (40YC - 40 years old club). I just want to throw few ideas here, hopefully it will make us more motivate to learn and implement our knowledge gained from FCC.

1. What if we change the vision from looking for jobs to create jobs?

2. We can start by converting popular business application which already open source to stacks we learn from FCC. For example, we can convert an ERP called Oodo to use NodeJS instead of Python and keep open source it so community can take advantage. We can make a profit by customising package to organisation/business owner who need it.

Source: https://en.wikipedia.org/wiki/Odoo and https://www.odoo.com

If you have several ideas, inline with point number 1, go ahead, spill it up and keep this topic float.

3. Why NodeJS ? I think @QuincyLarson, can give more explanation about this. I read in Medium or Quora that FCC and popular corporation like PayPal use NodeJS, there are also other area which maybe NodeJS may not fit into situation like point no.2 above.
Btw, how many of you already pass Front End Development ?

Keep the spirit up!"
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-19T01:46:37.875Z	5480db5bdb8155e6700dba90	0x0936	5765f97d2a4cd63745eab549	:beers: 
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-18T18:59:44.283Z	57451ca8c43b8c601974c46c	citawds	57659a20bd67400679dac24c	Hey everyone, hope your all enjoying a great weekend.
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-18T15:54:33.184Z	56abb85ce610378809bee33b	chuckadams	57656eb9a7b963c04e7c8521	the bulk of app logic is in the front end now
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-18T15:53:58.416Z	56abb85ce610378809bee33b	chuckadams	57656e9691d56ac9155c56b4	layout with tables, that was my thing back in the day.  only now getting back seriously into front-end dev and it's *way* more complex
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-18T15:53:17.371Z	56abb85ce610378809bee33b	chuckadams	57656e6d893478f46be11854	glad to know some fellow devs who've been in the trenches
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-18T15:52:52.277Z	56abb85ce610378809bee33b	chuckadams	57656e5491d56ac9155c56b3	:wave:
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-18T15:52:28.476Z	5697017b16b6c7089cc27376	solybarr	57656e3cf0528c4c5bba36ee	My own personal difficulties/nightmares began when CSS appeared back in the day(I started making websites with tables! LOL) , and I think Ive sort of psyched myself against it since then. But it has evolved pretty nicely, Ive found some great new things as Ive started to explore it this year. So it is a pretty great time to be learning how to code, and am happy to have a group of similar minded people!
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-18T15:49:18.837Z	5697017b16b6c7089cc27376	solybarr	57656d7ef0528c4c5bba36c8	@jwd6  You are very welcome. 
55ca87910fc9f982bead115c	FreeCodeCamp/40PlusDevs	2016-06-18T15:47:46.280Z	5697017b16b6c7089cc27376	solybarr	57656d226577f032450c4a50	Hi! everyone enjoying the weekend?  :)
