55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-10-09T17:00:44.167Z	57f9e364d73408ce4f2ce0e9	karansaulakh	57fa77bcd6251fd126a50190	if anyone is looking  for a free hosting here, they can try https://www.000webhost.com/926615.html
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:31:30.237Z	5758856ac2f0db084a1ce01e	davidtkim2	575a34926092456f6632bc8d	cry me a river. You know more people pass BUD/S(training for SEALS) than people make E4 in my rate? 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:30:09.203Z	5741555dc43b8c60197444c0	devanfarrell	575a3441064b9e7266f1237b	Well… if you graduate linguist school in the Navy you get automatically promoted it E-4 immediately then E-5 six months later.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:29:30.073Z	5758856ac2f0db084a1ce01e	davidtkim2	575a341ae20024bd1ad225ab	he lived better than the officers in my unit! 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:29:18.856Z	5758856ac2f0db084a1ce01e	davidtkim2	575a340e064b9e7266f1236f	My buddy told me about his time in the af and I honestly was amazed 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:28:49.365Z	5758856ac2f0db084a1ce01e	davidtkim2	575a33f11cf76dd64535c0de	LOL HOW? 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:28:37.401Z	5741555dc43b8c60197444c0	devanfarrell	575a33e597e1b2d245e16831	It was rough man. Navy definately has it best on the linguist side. AF gets screwed.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:28:01.060Z	5758856ac2f0db084a1ce01e	davidtkim2	575a33c1814a56807141a4d2	I envy your guys' skate life 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:27:51.648Z	5758856ac2f0db084a1ce01e	davidtkim2	575a33b7064b9e7266f1235e	Jk
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:27:45.352Z	5758856ac2f0db084a1ce01e	davidtkim2	575a33b16092456f6632bc5b	Ew. 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:27:38.637Z	5741555dc43b8c60197444c0	devanfarrell	575a33aa1cf76dd64535c0d0	Navy CTI ;). I was a linguist.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:27:01.247Z	5758856ac2f0db084a1ce01e	davidtkim2	575a3385814a56807141a4c8	I was in the Navy
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:26:56.712Z	5758856ac2f0db084a1ce01e	davidtkim2	575a33806092456f6632bc50	And I have no idea what that is. 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:26:42.227Z	5758856ac2f0db084a1ce01e	davidtkim2	575a337297e1b2d245e1681c	So you were a POG? 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:22:02.812Z	5741555dc43b8c60197444c0	devanfarrell	575a325a814a56807141a495	I was a 1N3 it’s the Army 35P equivalent.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:20:54.214Z	5758856ac2f0db084a1ce01e	davidtkim2	575a32166092456f6632bc0a	@devanfarrell 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-10T03:20:51.301Z	5758856ac2f0db084a1ce01e	davidtkim2	575a32131cf76dd64535c095	what was your rate/mos
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:18:55.943Z	56e98aab85d51f252ab92271	QbasicFan	5758fc3fe20024bd1ad1cabc	sure 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:18:37.379Z	5741555dc43b8c60197444c0	devanfarrell	5758fc2d814a568071414746	Gotcha, there are a lot more jobs out there than just IT for computer specialists man. I’m going to start PMing you instead if that’s alright.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:17:56.393Z	56e98aab85d51f252ab92271	QbasicFan	5758fc0497e1b2d245e10df4	so if I cannot be employ now , I need to create something ...
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:16:12.669Z	56e98aab85d51f252ab92271	QbasicFan	5758fb9c97e1b2d245e10de4	yep in DC 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:15:51.555Z	5741555dc43b8c60197444c0	devanfarrell	5758fb87a1be01c01a783104	I see, are you in the US?
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:15:04.561Z	56e98aab85d51f252ab92271	QbasicFan	5758fb58064b9e7266f0cb18	It is complicated ... I cannot legally work for IT companies because I have a student visa 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:13:44.325Z	5741555dc43b8c60197444c0	devanfarrell	5758fb086092456f6632620a	Life is good right now for sure. Are there no tech companies near you?
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:12:17.331Z	56e98aab85d51f252ab92271	QbasicFan	5758fab11cf76dd6453564cd	"That is cool , so you are young and ""retired"" enjoy it "
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:10:50.199Z	5741555dc43b8c60197444c0	devanfarrell	5758fa5a2eaa837d71e7b82c	I call myself a professional student at this point but I just finished 6 years in the military a year ago. I decided I was just going to go to school and focus on learning everything I can.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:09:29.024Z	56e98aab85d51f252ab92271	QbasicFan	5758fa0997e1b2d245e10dac	Use to work at seven/11 , I need more more money to continue my education ... and you ?
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:08:09.042Z	5741555dc43b8c60197444c0	devanfarrell	5758f9b997e1b2d245e10d9e	What do you do for a living now? If you don’t mind my asking.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:07:36.140Z	56e98aab85d51f252ab92271	QbasicFan	5758f998814a5680714146d8	I wish I had more maths during my bs 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:06:08.123Z	5741555dc43b8c60197444c0	devanfarrell	5758f940814a5680714146ca	He’s the calc 3 teacher so he’s more than qualified but he was always only a week ahead of us and took it pretty easy on us.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:05:31.371Z	5741555dc43b8c60197444c0	devanfarrell	5758f91b6092456f663261bc	Well… it’s supposed to be but sadly the gentleman who was supposed to teach it died and we had to take it from a teacher who didn’t know the material.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:03:46.309Z	56e98aab85d51f252ab92271	QbasicFan	5758f8b22eaa837d71e7b7f2	discrete maths looks like a hard class 
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:03:01.293Z	5741555dc43b8c60197444c0	devanfarrell	5758f885064b9e7266f0caa5	We also had to take a computer science focused mathmatics class called discrete structures.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:02:20.449Z	5741555dc43b8c60197444c0	devanfarrell	5758f85c064b9e7266f0ca9d	Err calc 1
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:02:06.116Z	5741555dc43b8c60197444c0	devanfarrell	5758f84ee20024bd1ad1ca1e	I’m taking the BA route instead of the BS so I only had to take through calc 2 and I still have to take a stats class.
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T05:00:27.311Z	56e98aab85d51f252ab92271	QbasicFan	5758f7eb6092456f6632618c	what math classes do you have to take ?
55ab710037f2ad22587e6209	FreeCodeCamp/Business	2016-06-09T04:59:13.308Z	56e98aab85d51f252ab92271	QbasicFan	5758f7a1e20024bd1ad1ca0b	one of the first projects !!! there are not playing ...
